Filename,Date,Hour,Foraging,n
Potomac 2018 06 08 POD2807 file01.CP351,10/7/2018,0,TRUE,6
Potomac 2018 06 08 POD2807 file01.CP352,10/7/2018,12,TRUE,1
Potomac 2018 06 08 POD2807 file01.CP353,10/8/2018,7,TRUE,4
Potomac 2018 06 08 POD2807 file01.CP354,10/9/2018,9,TRUE,2
Potomac 2018 06 08 POD2807 file01.CP355,10/9/2018,10,TRUE,1
Potomac 2018 06 08 POD2807 file01.CP356,10/9/2018,14,TRUE,2
Potomac 2018 06 08 POD2807 file01.CP357,10/9/2018,15,TRUE,15
Potomac 2018 06 08 POD2807 file01.CP358,10/10/2018,12,TRUE,4
Potomac 2018 06 08 POD2807 file01.CP359,10/11/2018,1,TRUE,3
Potomac 2018 06 08 POD2807 file01.CP360,10/11/2018,3,TRUE,30
Potomac 2018 06 08 POD2807 file01.CP361,10/11/2018,4,TRUE,10
Potomac 2018 06 08 POD2807 file01.CP362,10/11/2018,12,TRUE,10
Potomac 2018 06 08 POD2807 file01.CP363,10/12/2018,22,TRUE,7
Potomac 2018 06 08 POD2807 file01.CP364,10/13/2018,4,TRUE,6
Potomac 2018 06 08 POD2807 file01.CP365,10/13/2018,5,TRUE,2
Potomac 2018 06 08 POD2807 file01.CP366,10/13/2018,6,TRUE,2
Potomac 2018 06 08 POD2807 file01.CP367,10/14/2018,6,TRUE,7
Potomac 2018 06 08 POD2807 file01.CP368,10/16/2018,0,TRUE,1
Potomac 2018 06 08 POD2807 file01.CP369,10/16/2018,8,TRUE,1
Potomac 2018 06 08 POD2807 file01.CP370,10/18/2018,5,TRUE,2
Potomac 2018 06 08 POD2807 file01.CP371,10/22/2018,12,TRUE,15
Potomac 2018 06 08 POD2807 file01.CP372,10/22/2018,13,TRUE,2
Potomac 2018 06 08 POD2807 file01.CP373,10/30/2018,5,TRUE,2
