Filename,Date,Hour,Foraging,n
Potomac_2020_05_27_POD2968 file01.CP395,9/9/2020,16,TRUE,1
Potomac_2020_05_27_POD2968 file01.CP396,9/10/2020,17,TRUE,4
Potomac_2020_05_27_POD2968 file01.CP397,9/12/2020,0,TRUE,1
Potomac_2020_05_27_POD2968 file01.CP398,9/12/2020,5,TRUE,1
Potomac_2020_05_27_POD2968 file01.CP399,9/12/2020,10,TRUE,1
Potomac_2020_05_27_POD2968 file01.CP400,9/13/2020,12,TRUE,2
Potomac_2020_05_27_POD2968 file01.CP401,9/13/2020,14,TRUE,7
Potomac_2020_05_27_POD2968 file01.CP402,9/14/2020,2,TRUE,1
Potomac_2020_05_27_POD2968 file01.CP403,9/14/2020,3,TRUE,8
Potomac_2020_05_27_POD2968 file01.CP404,9/16/2020,0,TRUE,2
Potomac_2020_05_27_POD2968 file01.CP405,9/16/2020,1,TRUE,2
Potomac_2020_05_27_POD2968 file01.CP406,9/16/2020,21,TRUE,6
Potomac_2020_05_27_POD2968 file01.CP407,9/17/2020,1,TRUE,4
Potomac_2020_05_27_POD2968 file01.CP408,9/17/2020,2,TRUE,4
Potomac_2020_05_27_POD2968 file01.CP409,9/17/2020,3,TRUE,8
Potomac_2020_05_27_POD2968 file01.CP410,9/17/2020,4,TRUE,6
Potomac_2020_05_27_POD2968 file01.CP411,9/19/2020,10,TRUE,2
Potomac_2020_05_27_POD2968 file01.CP412,9/22/2020,0,TRUE,4
Potomac_2020_05_27_POD2968 file01.CP413,9/22/2020,3,TRUE,2
Potomac_2020_05_27_POD2968 file01.CP414,9/24/2020,4,TRUE,3
Potomac_2020_05_27_POD2968 file01.CP415,9/24/2020,5,TRUE,1
Potomac_2020_05_27_POD2968 file01.CP416,9/25/2020,3,TRUE,4
Potomac_2020_05_27_POD2968 file01.CP417,9/25/2020,7,TRUE,12
Potomac_2020_05_27_POD2968 file01.CP418,9/25/2020,8,TRUE,1
Potomac_2020_05_27_POD2968 file01.CP419,9/25/2020,23,TRUE,1
Potomac_2020_05_27_POD2968 file01.CP420,9/26/2020,2,TRUE,7
Potomac_2020_05_27_POD2968 file01.CP421,9/26/2020,9,TRUE,1
Potomac_2020_05_27_POD2968 file01.CP422,9/27/2020,7,TRUE,17
Potomac_2020_05_27_POD2968 file01.CP423,9/27/2020,8,TRUE,14
Potomac_2020_05_27_POD2968 file01.CP424,9/27/2020,21,TRUE,1
Potomac_2020_05_27_POD2968 file01.CP425,9/28/2020,0,TRUE,11
Potomac_2020_05_27_POD2968 file01.CP426,9/28/2020,5,TRUE,7
Potomac_2020_05_27_POD2968 file01.CP427,9/28/2020,6,TRUE,1
