Filename,Date,Hour,Foraging,n
Potomac_2020_05_27_POD2968 file01.CP72,5/29/2020,8,FALSE,1
Potomac_2020_05_27_POD2968 file01.CP73,5/29/2020,9,FALSE,3
Potomac_2020_05_27_POD2968 file01.CP74,5/29/2020,9,TRUE,3
Potomac_2020_05_27_POD2968 file01.CP75,5/31/2020,15,FALSE,2
Potomac_2020_05_27_POD2968 file01.CP76,5/31/2020,15,TRUE,1
Potomac_2020_05_27_POD2968 file01.CP77,5/31/2020,16,FALSE,2
Potomac_2020_05_27_POD2968 file01.CP78,5/31/2020,17,FALSE,4
Potomac_2020_05_27_POD2968 file01.CP79,5/31/2020,17,TRUE,2
Potomac_2020_05_27_POD2968 file01.CP80,6/1/2020,11,FALSE,1
Potomac_2020_05_27_POD2968 file01.CP81,6/1/2020,12,FALSE,8
Potomac_2020_05_27_POD2968 file01.CP82,6/1/2020,12,TRUE,13
Potomac_2020_05_27_POD2968 file01.CP83,6/3/2020,3,FALSE,9
Potomac_2020_05_27_POD2968 file01.CP84,6/3/2020,3,TRUE,4
Potomac_2020_05_27_POD2968 file01.CP85,6/3/2020,12,FALSE,5
Potomac_2020_05_27_POD2968 file01.CP86,6/3/2020,12,TRUE,14
Potomac_2020_05_27_POD2968 file01.CP87,6/3/2020,13,FALSE,7
Potomac_2020_05_27_POD2968 file01.CP88,6/3/2020,14,FALSE,8
Potomac_2020_05_27_POD2968 file01.CP89,6/3/2020,14,TRUE,1
Potomac_2020_05_27_POD2968 file01.CP90,6/3/2020,23,FALSE,3
Potomac_2020_05_27_POD2968 file01.CP91,6/4/2020,8,FALSE,2
Potomac_2020_05_27_POD2968 file01.CP92,6/6/2020,2,FALSE,8
Potomac_2020_05_27_POD2968 file01.CP93,6/6/2020,2,TRUE,14
Potomac_2020_05_27_POD2968 file01.CP94,6/6/2020,3,TRUE,1
Potomac_2020_05_27_POD2968 file01.CP95,6/6/2020,11,FALSE,1
Potomac_2020_05_27_POD2968 file01.CP96,6/6/2020,13,FALSE,1
Potomac_2020_05_27_POD2968 file01.CP97,6/7/2020,1,FALSE,6
Potomac_2020_05_27_POD2968 file01.CP98,6/7/2020,1,TRUE,45
Potomac_2020_05_27_POD2968 file01.CP99,6/7/2020,2,FALSE,8
Potomac_2020_05_27_POD2968 file01.CP100,6/7/2020,2,TRUE,13
Potomac_2020_05_27_POD2968 file01.CP101,6/7/2020,23,FALSE,13
Potomac_2020_05_27_POD2968 file01.CP102,6/7/2020,23,TRUE,3
Potomac_2020_05_27_POD2968 file01.CP103,6/8/2020,3,FALSE,12
Potomac_2020_05_27_POD2968 file01.CP104,6/8/2020,3,TRUE,4
Potomac_2020_05_27_POD2968 file01.CP105,6/8/2020,9,FALSE,9
Potomac_2020_05_27_POD2968 file01.CP106,6/8/2020,9,TRUE,4
Potomac_2020_05_27_POD2968 file01.CP107,6/9/2020,0,FALSE,3
Potomac_2020_05_27_POD2968 file01.CP108,6/9/2020,0,TRUE,3
Potomac_2020_05_27_POD2968 file01.CP109,6/9/2020,1,FALSE,15
Potomac_2020_05_27_POD2968 file01.CP110,6/9/2020,1,TRUE,12
Potomac_2020_05_27_POD2968 file01.CP111,6/9/2020,3,FALSE,1
Potomac_2020_05_27_POD2968 file01.CP112,6/9/2020,4,FALSE,1
Potomac_2020_05_27_POD2968 file01.CP113,6/9/2020,4,TRUE,4
Potomac_2020_05_27_POD2968 file01.CP114,6/9/2020,8,FALSE,8
Potomac_2020_05_27_POD2968 file01.CP115,6/9/2020,8,TRUE,4
Potomac_2020_05_27_POD2968 file01.CP116,6/9/2020,17,FALSE,1
Potomac_2020_05_27_POD2968 file01.CP117,6/10/2020,4,FALSE,4
Potomac_2020_05_27_POD2968 file01.CP118,6/10/2020,4,TRUE,24
Potomac_2020_05_27_POD2968 file01.CP119,6/10/2020,5,FALSE,3
Potomac_2020_05_27_POD2968 file01.CP120,6/10/2020,5,TRUE,16
Potomac_2020_05_27_POD2968 file01.CP121,6/10/2020,7,FALSE,6
Potomac_2020_05_27_POD2968 file01.CP122,6/10/2020,7,TRUE,12
Potomac_2020_05_27_POD2968 file01.CP123,6/10/2020,8,FALSE,8
Potomac_2020_05_27_POD2968 file01.CP124,6/10/2020,8,TRUE,1
Potomac_2020_05_27_POD2968 file01.CP125,6/10/2020,9,FALSE,7
Potomac_2020_05_27_POD2968 file01.CP126,6/10/2020,10,FALSE,3
Potomac_2020_05_27_POD2968 file01.CP127,6/11/2020,4,FALSE,8
Potomac_2020_05_27_POD2968 file01.CP128,6/11/2020,4,TRUE,42
Potomac_2020_05_27_POD2968 file01.CP129,6/11/2020,5,FALSE,10
Potomac_2020_05_27_POD2968 file01.CP130,6/11/2020,5,TRUE,45
Potomac_2020_05_27_POD2968 file01.CP131,6/11/2020,15,FALSE,1
Potomac_2020_05_27_POD2968 file01.CP132,6/11/2020,16,FALSE,10
Potomac_2020_05_27_POD2968 file01.CP133,6/11/2020,16,TRUE,22
Potomac_2020_05_27_POD2968 file01.CP134,6/11/2020,17,TRUE,1
Potomac_2020_05_27_POD2968 file01.CP135,6/12/2020,2,FALSE,5
Potomac_2020_05_27_POD2968 file01.CP136,6/12/2020,2,TRUE,6
Potomac_2020_05_27_POD2968 file01.CP137,6/12/2020,3,FALSE,8
Potomac_2020_05_27_POD2968 file01.CP138,6/12/2020,3,TRUE,10
Potomac_2020_05_27_POD2968 file01.CP139,6/12/2020,13,FALSE,2
Potomac_2020_05_27_POD2968 file01.CP140,6/12/2020,15,FALSE,1
Potomac_2020_05_27_POD2968 file01.CP141,6/13/2020,0,FALSE,5
Potomac_2020_05_27_POD2968 file01.CP142,6/13/2020,10,FALSE,1
Potomac_2020_05_27_POD2968 file01.CP143,6/14/2020,3,FALSE,1
Potomac_2020_05_27_POD2968 file01.CP144,6/14/2020,14,FALSE,2
Potomac_2020_05_27_POD2968 file01.CP145,6/14/2020,19,TRUE,1
Potomac_2020_05_27_POD2968 file01.CP146,6/15/2020,0,FALSE,1
Potomac_2020_05_27_POD2968 file01.CP147,6/15/2020,20,FALSE,1
Potomac_2020_05_27_POD2968 file01.CP148,6/15/2020,21,FALSE,1
Potomac_2020_05_27_POD2968 file01.CP149,6/16/2020,6,FALSE,4
Potomac_2020_05_27_POD2968 file01.CP150,6/16/2020,8,FALSE,1
Potomac_2020_05_27_POD2968 file01.CP151,6/16/2020,10,FALSE,4
Potomac_2020_05_27_POD2968 file01.CP152,6/16/2020,23,FALSE,3
Potomac_2020_05_27_POD2968 file01.CP153,6/17/2020,1,FALSE,1
Potomac_2020_05_27_POD2968 file01.CP154,6/17/2020,16,FALSE,1
Potomac_2020_05_27_POD2968 file01.CP155,6/18/2020,1,FALSE,1
Potomac_2020_05_27_POD2968 file01.CP156,6/18/2020,2,FALSE,7
Potomac_2020_05_27_POD2968 file01.CP157,6/18/2020,4,FALSE,3
Potomac_2020_05_27_POD2968 file01.CP158,6/18/2020,5,FALSE,17
Potomac_2020_05_27_POD2968 file01.CP159,6/18/2020,5,TRUE,4
Potomac_2020_05_27_POD2968 file01.CP160,6/18/2020,6,FALSE,4
Potomac_2020_05_27_POD2968 file01.CP161,6/18/2020,6,TRUE,2
Potomac_2020_05_27_POD2968 file01.CP162,6/18/2020,7,FALSE,1
Potomac_2020_05_27_POD2968 file01.CP163,6/18/2020,11,FALSE,1
Potomac_2020_05_27_POD2968 file01.CP164,6/18/2020,22,FALSE,2
Potomac_2020_05_27_POD2968 file01.CP165,6/18/2020,22,TRUE,4
Potomac_2020_05_27_POD2968 file01.CP166,6/19/2020,6,FALSE,2
Potomac_2020_05_27_POD2968 file01.CP167,6/19/2020,6,TRUE,1
Potomac_2020_05_27_POD2968 file01.CP168,6/19/2020,7,FALSE,2
Potomac_2020_05_27_POD2968 file01.CP169,6/19/2020,10,FALSE,3
Potomac_2020_05_27_POD2968 file01.CP170,6/19/2020,10,TRUE,2
Potomac_2020_05_27_POD2968 file01.CP171,6/19/2020,12,FALSE,2
Potomac_2020_05_27_POD2968 file01.CP172,6/19/2020,15,FALSE,1
Potomac_2020_05_27_POD2968 file01.CP173,6/19/2020,15,TRUE,1
Potomac_2020_05_27_POD2968 file01.CP174,6/19/2020,23,FALSE,2
Potomac_2020_05_27_POD2968 file01.CP175,6/20/2020,0,FALSE,2
Potomac_2020_05_27_POD2968 file01.CP176,6/20/2020,3,FALSE,1
Potomac_2020_05_27_POD2968 file01.CP177,6/20/2020,3,TRUE,2
Potomac_2020_05_27_POD2968 file01.CP178,6/20/2020,4,FALSE,1
Potomac_2020_05_27_POD2968 file01.CP179,6/20/2020,4,TRUE,2
Potomac_2020_05_27_POD2968 file01.CP180,6/20/2020,5,FALSE,2
Potomac_2020_05_27_POD2968 file01.CP181,6/20/2020,5,TRUE,4
Potomac_2020_05_27_POD2968 file01.CP182,6/20/2020,15,FALSE,31
Potomac_2020_05_27_POD2968 file01.CP183,6/20/2020,16,FALSE,1
Potomac_2020_05_27_POD2968 file01.CP184,6/20/2020,23,FALSE,4
